report_date,supervisor,activity_code,wbs_code,wbs_name,qty_executed,unit,manpower_cost,equipment_cost,manpower_lines,equipment_lines,remarks
2026-03-06,illayaraja,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,ismaila,2.6.6(i),2.6,Pier,645.000,cu.m.,500.00,18500.00,1,4,
2026-03-06,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,parvaiz,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,ismaila,2.6.6(i)a,2.6,Pier,210.000,cu.m.,500.00,8000.00,1,2,
2026-03-06,vijaykumar,2.6.6(i)a,2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,kbarman,2.7.6 (i),2.7,Abutment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,parvaiz,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,kbarman,3.2.6 (ii),3.2,Concrete RCC,300.000,cu.m.,1000.00,4500.00,1,2,
2026-03-06,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,300.000,cu.m.,0,15000.00,0,2,
2026-03-06,illayaraja,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,kbarman,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,vijaykumar,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,illayaraja,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,kbarman,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,kbarman,5.10.6 (i),5.10,Anchor Blocks,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,illayaraja,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,kbarman,5.2.6 (ii)a,5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-06,illayaraja,9.1.6(ii),9.0,Approach Slab,25.000,cu.m.,4800.00,5000.00,1,2,
2026-03-06,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,ismaila,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,saiffuddin,1.1,1.1,Site Establishment,6.000,m,500.00,10000.00,1,1,
2026-03-07,vijaykumar,1.1,1.1,Site Establishment,0.010,sq.m.,0,3000.00,0,1,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,anirban,13.1.7(ix)b,13.0,Drainage,24.000,lin.m.,5600.00,9000.00,1,1,
2026-03-07,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,anirban,13.1.7(ix)b1,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,anirban,13.1.7(ix)b2,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,13.1.7(ix)b2,13.0,Drainage,775.000,lin.m.,12200.00,0,2,0,
2026-03-07,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,300.000,cu.m.,1500.00,5500.00,1,2,
2026-03-07,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,800.000,cu.m.,1700.00,22000.00,2,2,
2026-03-07,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,850.000,cu.m.,6900.00,26000.00,3,2,
2026-03-07,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,510.000,cu.m.,2500.00,31000.00,2,3,
2026-03-07,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,3500.000,cu.m.,0,66000.00,0,3,
2026-03-07,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,illayaraja,2.4.6(i),2.4,Pile Cap,150.000,cu.m.,0,8000.00,0,2,
2026-03-07,ismaila,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,2.4.6(i),2.4,Pile Cap,200.000,cu.m.,1000.00,9000.00,1,2,
2026-03-07,parvaiz,2.4.6(i),2.4,Pile Cap,100.000,lin.m.,3500.00,19500.00,2,4,
2026-03-07,sanjar,2.4.6(i),2.4,Pile Cap,0.010,trip,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,ismaila,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,illayaraja,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,ismaila,2.6.6(i),2.6,Pier,1850.000,cu.m.,500.00,23500.00,1,4,
2026-03-07,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,parvaiz,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,vijaykumar,2.6.6(i)a,2.6,Pier,380.000,cu.m.,0,0,0,0,
2026-03-07,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,2.7.6 (i),2.7,Abutment,230.000,cu.m.,3000.00,6500.00,1,2,
2026-03-07,parvaiz,2.7.6 (i),2.7,Abutment,60.000,cu.m.,1500.00,17000.00,1,3,
2026-03-07,ismaila,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,saiffuddin,3.2.6 (ii)a,3.2,Concrete RCC,200.000,cu.m.,0,15000.00,0,2,
2026-03-07,illayaraja,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,1600.00,0,1,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,vijaykumar,5.1.7 (iii),5.1,Bearings,350.000,cu.m.,0,0,0,0,
2026-03-07,anirban,5.1.7 (iii)a,5.1,Bearings,75.000,sq.m.,14400.00,0,1,0,
2026-03-07,illayaraja,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,5.1.7 (iii)a,5.1,Bearings,12.000,sq.m.,3200.00,0,1,0,
2026-03-07,kbarman,5.10.6 (i),5.10,Anchor Blocks,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,parvaiz,5.10.6 (i),5.10,Anchor Blocks,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,illayaraja,5.2.6 (ii),5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,kbarman,5.2.6 (ii)a,5.2,Expansion Joints,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-07,illayaraja,9.1.6(ii),9.0,Approach Slab,370.000,cu.m.,5600.00,16000.00,1,3,
2026-03-07,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,ismaila,1,1.0,Preliminaries,415.000,sq.m.,0,8500.00,0,2,
2026-03-08,kbarman,1,1.0,Preliminaries,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,illayaraja,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,saiffuddin,1.1,1.1,Site Establishment,29.000,m,1500.00,12300.00,1,3,
2026-03-08,vijaykumar,1.1,1.1,Site Establishment,0.010,sq.m.,0,3000.00,0,1,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,anirban,13.1.7(ix)b,13.0,Drainage,24.000,lin.m.,5600.00,9000.00,1,1,
2026-03-08,kbarman,13.1.7(ix)b,13.0,Drainage,35.000,sq.m.,3200.00,0,1,0,
2026-03-08,anirban,13.1.7(ix)b1,13.0,Drainage,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,anirban,13.1.7(ix)b2,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,kbarman,13.1.7(ix)b2,13.0,Drainage,30.000,lin.m.,5500.00,3000.00,2,1,
2026-03-08,illayaraja,18.3,18.3,Bituminous Layers,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,kbarman,18.3.6,18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,200.000,sq.m.,1500.00,4500.00,1,2,
2026-03-08,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,450.000,cu.m.,500.00,8000.00,1,2,
2026-03-08,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,900.000,cu.m.,5200.00,20000.00,3,1,
2026-03-08,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,1800.000,cu.m.,1700.00,11000.00,2,2,
2026-03-08,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,720.000,cu.m.,3500.00,33000.00,2,3,
2026-03-08,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,2100.000,cu.m.,0,57000.00,0,2,
2026-03-08,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,illayaraja,2.4.6(i),2.4,Pile Cap,100.000,cu.m.,0,10000.00,0,2,
2026-03-08,ismaila,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,kbarman,2.4.6(i),2.4,Pile Cap,200.000,cu.m.,3000.00,14500.00,1,4,
2026-03-08,parvaiz,2.4.6(i),2.4,Pile Cap,100.000,lin.m.,3000.00,13000.00,2,3,
2026-03-08,sanjar,2.4.6(i),2.4,Pile Cap,0.010,trip,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,ismaila,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,illayaraja,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-03-08,ismaila,2.6.6(i),2.6,Pier,240.000,cu.m.,0,13000.00,0,2,
2026-03-08,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
